"ID","BIDS","group","orderNumber","block","acq","startBlock","endBlock","timingCorrection","jitterVideo_trial","jitterRating_trial","stimID","vidFileName","trial","tTrialStart","tTrialEnd","durationTrial","fixationInitialDuration","displayVidOnset","displayVidOffset","displayVidDuration","displayBlankDuration","fixationPostVidOnset","fixationPostVidDuration","displayAnswerOnset","displayAnswerDuration","timeoutAnswer","responseAnswer","timestampAnswer","timestampAnswerWhite","rtAnswer","answer_tooSlow","fixationPostAnswerOnset","fixationPostAnswerDuration","betweenRatingFixation","displayCuriosityOnset","displayCuriosityDuration","timeoutCuriosity","responseCuriosity","timestampCuriosity","timestampCuriosityWhite","rtCuriosity","startValueCuriosity","clicksCuriosity","fixationPostCuriosityOnset","fixationPostCuriosityDuration","curiosity_tooSlow","mockOffset","cueImage","momentOfSurprise_1","momentOfSurprise_2","momentOfSurprise_3","momentOfSurprise_4","momentOfSurprise_5","momentOfSurprise_6","momentOfSurprise_7","additionalMarker_momentOfSurprise_1","additionalMarker_momentOfSurprise_2","trialRecall","responseRecall","cuedRecallStrict","cuedRecallLenient","Flagging","Comments","trialRecognition","responseRecognition","rtRecognition","responseConfidence","rtConfidence","recognition","recognitionConfLevel_4_5_6","rememberedStrictHigh","rememberedLenientHigh"
"1","sub-control001","cont",1,1,1,0,NA,0.00833179001692461,4,10,"Trick20_short","20_Trick20_short_combined_small.mp4",11,652.002567598,713.989649369993,61.987081771993,NA,653.991050015,686.158875434994,32.1678254199942,1.83454589100404,687.993421325998,3.99601010099286,691.989431426991,5.99805487399863,6,"31 or more",692.614341576002,692.633226335995,0.624910149010248,0,697.98748630099,0.050212399000884,0.05,698.037698699991,5.95224607500131,5.95,5,700.794144530999,700.839192988991,2.75644583100802,4,1,703.989944774992,9.99970459500037,0,660.026559876002,666.175775148993,684.025781082993,NA,NA,NA,NA,NA,NA,NA,NA,30,"he ties a knot  and using the bolt releases it quickly",0,0,NA,"",23,"The magician ties rope around the nut, but is not able to remove it afterwards as it seems that the nut has shrunk.",227986,4,4113,0,0,0,0
"1","sub-control001","cont",1,1,1,0,789.987383667001,0.00833179001692461,4,4,"Trick37","17_Trick37_combined_small.mp4",12,714.002815758999,789.987165325991,75.984349566992,NA,715.984387951001,768.323899513998,52.3395115629974,1.66548780999506,769.989387323993,3.99952242799918,773.988909751992,6.0002347700065,6,"31 or more",774.558285735999,774.571344700991,0.569375984006911,0,779.989144521998,0.0502494959946489,0.05,780.039394017993,5.9461921070033,5.95,3,783.193419827992,783.231368929002,3.15402580999944,7,6,785.985586124996,4.00157920099446,0,722.024091136991,727.174861793988,740.220671438001,763.136844460998,NA,NA,NA,NA,NA,NA,NA,14,"green band was inserted inside the white band in hanging fashion",0,0,1,"Wrong moment of surprise + easy cue",24,"The magician has two elastic bands and tangles them up. They then become untwisted.",234186,5,3920,0,0,0,0
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,6,4,"H7","06_H7_combined_small.mp4",13,0.000508223005454056,64.0021004870068,64.0015922640014,NA,2.00015370000619,41.8880748530064,39.8879211530002,0.107243538994197,41.9953183920006,6.00524828200287,48.0005666740035,6.00074801400478,6,"0 to 10",49.1259220370121,49.183668978003,1.12535536300857,0,54.0013146880083,0.0499905739998212,0.05,54.0513052620081,5.95136438899499,5.95,6,56.0429257110081,56.1346069230058,1.99162044900004,4,2,60.0026696510031,3.99943083600374,0,8.03747220001242,9.12092721600493,17.2298391830118,24.2349351950106,27.1204189790005,33.2375090630085,37.2710978540126,NA,NA,NA,NA,34,"no recall",0,0,NA,"",28,"The magician wraps the salt shaker in the cloth and makes it disappear.",258867,2,3561,0,0,0,0
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,4,4,"Trick6_short","13_Trick6_short_combined_small.mp4",14,64.0192126370093,130.000687399006,65.9814747619967,NA,65.9960436840047,109.674602341009,43.678558657004,0.320123714990999,109.994726056,4.00291710800957,113.99764316401,6.00306034900132,6,"21 to 30",114.689592621013,114.733905976012,0.69194945700292,0,120.000703513011,0.0493183039943688,0.05,120.050021817005,5.95145750799566,5.95,6,122.398619154003,122.484101507012,2.34859733699705,5,1,126.001479325001,3.99920807400486,0,72.0366246320045,74.1868236440059,87.1460017310019,98.1864556810033,105.109162413006,NA,NA,NA,NA,NA,NA,21,"he took more number of red balls from inside by inserting one initially into the cup",0,0,NA,"",30,"The magician puts a ball under the cup, which then turns into a larger ball and then becomes an egg.",251965,5,4627,1,1,1,1
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,10,4,"Trick7_short","36_Trick7_short_combined_small.mp4",15,130.017518533001,185.999826942003,55.9823084090021,NA,131.994569539005,158.648709533009,26.6541399940033,1.34897489700199,159.997684430011,10.0024699119967,170.000154342008,6.00026545500441,6,"11 to 20",170.699079147002,170.732966200012,0.698924804994022,0,176.000419797012,0.049609107998549,0.05,176.050028905011,5.94612245199096,5.95,6,178.116275266002,178.160477689002,2.0662463609915,2,4,181.996151357002,4.00367558500147,0,138.00015819601,141.036052092008,154.069490305003,156.185443699011,157.114319452012,NA,NA,NA,NA,NA,NA,10,"it was one small ball initially and turned to two and bigger in sizw by magician",1,1,1,"Add incorrect information",36,"The magician gets the volunteer to hold a foam ball, which he then transforms into  two balls.",245595,1,3396,1,0,1,1
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,4,4,"H10","02_H10_combined_small.mp4",16,186.01409387801,245.999514105002,59.9854202269926,NA,187.999536685005,224.881920967004,36.8823842819984,1.11407532800501,225.995996295009,4.00225290800154,229.99824920301,6.00093925499823,6,"11 to 20",232.327514231001,232.348708139005,2.32926502799091,0,235.999188458009,0.0496125229983591,0.05,236.048800981007,5.95075279599405,5.95,6,238.807065250003,238.848956869013,2.75826426899584,7,1,241.999553777001,3.99996032800118,0,194.035057535002,195.185442082002,206.232827212007,213.185000054,NA,NA,NA,NA,NA,NA,NA,13,"4 pieces of cards were joined together by getting them all closer and it was formed into new card with without any crack on it ",1,1,NA,"",6,"The magician magically repairs split card.",276908,6,3813,1,1,1,1
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,4,4,"H19","16_H19_combined_small.mp4",17,246.013995204004,297.99652486101,51.9825296570052,NA,247.993789900007,276.650364363013,28.6565744630061,1.34933658099897,277.999700944012,3.99885684499168,281.998557789004,6.00035952799954,6,"0 to 10",283.297128061007,283.314529036012,1.29857027200342,0,287.998917317003,0.0494049100088887,0.05,288.048322227012,5.94638633399154,5.95,6,290.707449754002,290.741267771009,2.65912752698932,5,1,293.994708561004,4.00181630000588,0,254.033930188001,257.235046357004,269.228257151,NA,NA,NA,NA,NA,NA,NA,NA,24,"He took the match sticks and by tricks was able to make them stand on air on its own",0,0,NA,"",2,"The magician places paper in volunteer's hand and sets it alight, revealing a red sponge ball.",329489,1,6843,1,0,0,0
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,4,4,"S30","26_S30_combined_small.mp4",18,298.011660617005,351.998288717004,53.9866280999995,NA,299.998391438014,331.198003367012,31.1996119289979,0.800818374002006,331.998821741014,4.00034256798972,335.999164309003,5.99635473400122,6,"31 or more",336.735956314005,336.757777674007,0.736792005001917,0,341.995519043005,0.0489671069954056,0.05,342.04448615,5.95322341800784,5.95,7,343.731853423,343.779336183012,1.68736727299984,6,1,347.997709568008,4.00057914899662,0,306.022965378012,323.033567780003,327.101332409002,NA,NA,NA,NA,NA,NA,NA,NA,7,"Although it looked like there was no attachment between the two stick magician was able to pull the thread from other stick to decrease the length from the longer stick without even touching the longer stick thread",1,1,NA,"",20,"The magician pulls string through two sticks which appear to be connected. However he then reveals thw two sticks are not connected at all.",246356,6,5011,1,1,1,1
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,8,4,"S21","33_S21_combined_small.mp4",19,352.012357271,405.997515698007,53.9851584270073,NA,353.997450381008,381.849589860009,27.8521394790005,0.141417898994007,381.991007759003,8.00499113000114,389.995998889004,6.00176662000013,6,"11 to 20",391.154737937002,391.196725145011,1.1587390479981,0,395.997765509004,0.048848956997972,0.05,396.046614466002,5.95091650000541,5.95,2,399.186741024008,399.263561223008,3.14012655800616,6,4,401.997530966008,3.99998473199958,0,360.027035853011,361.194670493001,367.198702019014,370.116108296002,378.065762856,NA,NA,NA,NA,NA,NA,36,"the spoon was bend accordingly as and when the magician moved his right hand up and down",1,1,NA,"",25,"The magician bents the spoon only sing his pinkie as a force.",244990,5,3432,0,0,1,1
"1","sub-control001","cont",1,2,1,0,NA,0.00833179001692461,4,4,"H17","19_H17_combined_small.mp4",20,406.012018762005,481.995341016009,75.9833222540037,NA,407.992638590003,460.645279139004,52.6526405490004,1.35173581200098,461.997014951005,3.99979405199701,465.996809003002,5.99999956000829,6,"11 to 20",467.74906784101,467.795685289006,1.75225883800886,0,471.99680856301,0.0486660449969349,0.05,472.045474608007,5.94800569000654,5.95,6,474.865709646008,474.945649244008,2.82023503800156,2,4,477.993480298013,4.00186071799544,0,414.032545613009,414.265477434004,449.181116251013,451.225550944,NA,NA,NA,NA,NA,NA,NA,6,"no recall",0,0,NA,"",11,"The magician places the bread sticks in the bag, when the volunteer looks into the bag the bread sticks have transformed into a bun.",266468,2,3992,0,0,0,0
